Age,CO2,Temperature,CH4,Year,Population(bn)
692.0,282.1330953513557,0.013423347071457356,696.0900336985297,1258.0,0.45125000000000004
692.0,282.1,0.030166519399510122,695.7770569977031,1258.0,0.45116666666666666
693.0,282.14473006786335,0.0469096917275629,695.4640802968764,1257.0,0.45108333333333334
694.0,282.1894601357267,0.06365286405561565,695.1590385618565,1256.0,0.451
695.0,282.23419020359,0.0803960363836684,695.0320123975404,1255.0,0.4509166666666667
696.0,282.2789202714533,0.09713920871172119,694.9580500214171,1254.0,0.45083333333333336
697.0,282.3236503393166,0.11388238103977397,695.0819860408401,1253.0,0.45075
698.0,282.3683804071799,0.13062555336782672,695.2220499635922,1252.0,0.45066666666666666
698.7306000000001,282.41311047504325,0.14736872569587947,695.3289783209937,1251.2694,0.45058333333333334
699.0,282.4794033347631,0.16411189802393225,695.4359066783951,1251.0,0.4505
699.302974881087,282.5456961944829,0.180855070351985,695.3175192156461,1250.697025118913,0.4504166666666667
700.0,282.61198905420275,-0.1545724648240075,695.1991317528972,1250.0,0.45033333333333336
700.67932,282.67828191392255,-0.49,695.3160363644804,1249.32068,0.45025000000000004
701.0,282.7445747736424,-0.38214182172715633,695.4329409760635,1249.0,0.45016666666666666
702.0,282.81086763336225,-0.27428364345431266,695.5070290133053,1248.0,0.45008333333333334
703.0,282.87716049308204,-0.166425465181469,695.51298762525,1247.0,0.45
703.1195316666668,282.9434533528019,-0.05856728690862534,695.4735174167475,1246.8804683333333,0.4499166666666667
704.0,282.8776014033109,0.04929089136421827,695.434047208245,1246.0,0.44983333333333336
705.0,282.8117494538199,0.157149069637062,695.4289602516577,1245.0,0.44975
706.0,282.7458975043289,0.2650072479099057,695.1290493906522,1244.0,0.44966666666666666
707.0,282.68004555483793,0.3728654261827493,694.9080472572331,1243.0,0.44958333333333333
708.0,282.61419360534694,0.4807236044555929,694.9440074220785,1242.0,0.4495
709.0,282.54834165585595,0.5885817827284365,695.0090034935348,1241.0,0.4494166666666667
710.0,282.48248970636496,0.6964399610012804,695.0350249780282,1240.0,0.44933333333333336
710.687613325737,282.41663775687397,0.804298139274124,695.0835135026474,1239.312386674263,0.44925000000000004
711.0,282.350785807383,0.5102484493951034,695.1320020272666,1239.0,0.44916666666666666
712.0,282.28493385789204,0.2161987595160827,695.2690361696876,1238.0,0.44908333333333333
713.0,282.21908190840105,-0.077850930362938,695.6009849193147,1237.0,0.449
714.0,282.15322995891006,-0.3719006202419586,695.8129475826145,1236.0,0.4489166666666667
715.0,282.08737800941907,-0.6659503101209792,695.546034851553,1235.0,0.44883333333333336
715.02704,282.0215260599281,-0.96,695.3850412144134,1234.97296,0.44875
716.0,281.9556741104371,-0.8160020387118971,695.2240475772738,1234.0,0.44866666666666666
717.0,281.8898221609461,-0.6720040774237942,695.0519936158921,1233.0,0.44858333333333333
718.0,281.8239702114551,-0.5280061161356913,694.8270773025129,1232.0,0.4485
719.0,281.7581182619641,-0.38400815484758843,694.9059746962134,1231.0,0.4484166666666667
720.0,281.6922663124731,-0.2400101935594856,694.8980183737182,1230.0,0.44833333333333336
720.8795,281.62641436298213,-0.09601223227138267,694.858015473026,1229.1205,0.44825000000000004
721.0,281.7735310144999,0.04798572901672027,694.8180125723338,1229.0,0.44816666666666666
722.0,281.92064766601766,0.1919836903048231,694.8140570795081,1228.0,0.44808333333333333
722.091554901962,282.06776431753536,0.335981651592926,694.9710166318634,1227.908445098038,0.448
723.0,282.2148809690531,0.11398394514381024,695.1279761842189,1227.0,0.4479166666666667
724.0,282.3619976205709,-0.10801376130530549,695.4250077711722,1226.0,0.44783333333333336
725.0,282.50911427208865,-0.3300114677544212,695.7139970352387,1225.0,0.44775
726.0,282.6562309236064,-0.5520091742035369,696.0760290696426,1224.0,0.44766666666666666
727.0,282.8033475751241,-0.7740068806526528,696.683973604841,1223.0,0.44758333333333333
728.0,282.9504642266419,-0.9960045871017684,697.3269934416579,1222.0,0.4475
729.0,283.09758087815965,-1.2180022935508843,698.0289923254223,1221.0,0.4474166666666667
729.27771,283.2446975296774,-1.44,698.4314733998668,1220.7222900000002,0.44733333333333336
730.0,283.3918141811951,-1.4135,698.8339544743113,1220.0,0.44725000000000004
731.0,283.5389308327129,-1.387,699.4899782971398,1219.0,0.44716666666666666
732.0,283.68604748423064,-1.3605,700.0710084645802,1218.0,0.44708333333333333
733.0,283.8331641357484,-1.334,700.8029594765973,1217.0,0.447
734.0,283.98028078726617,-1.3074999999999999,701.4509861057917,1216.0,0.4469166666666667
735.0,284.1273974387839,-1.281,702.0269699284944,1215.0,0.44683333333333336
736.0,284.27451409030164,-1.2545,702.5220132570336,1214.0,0.44675
736.1234200000002,284.4216307418194,-1.228,702.8224879136642,1213.8765799999996,0.44666666666666666
737.0,283.78408170071214,-1.2015,703.1229625702948,1213.0,0.44658333333333333
738.0,283.1465326596049,-1.175,703.6590133424903,1212.0,0.4465
738.0074999999999,282.5089836184976,-1.1484999999999999,703.9799913695977,1211.9925,0.4464166666666667
739.0,283.0986363873013,-1.1219999999999999,704.3009693967051,1211.0,0.44633333333333336
739.0450000000001,283.68828915610504,-1.0955,704.6159776234274,1210.955,0.44625000000000004
740.0,283.670631324884,-1.069,704.9309858501496,1210.0,0.44616666666666666
741.0,283.652973493663,-1.0425,705.504979157935,1209.0,0.44608333333333333
742.0,283.63531566244205,-1.016,706.0349850163839,1208.0,0.446
743.0,283.61765783122104,-0.9895,706.5079905884321,1207.0,0.4459166666666667
743.0,283.6,-0.9630000000000001,706.7409904740314,1207.0,0.44583333333333336
744.0,283.6854585638424,-0.9365,706.9739903596305,1206.0,0.44575
744.23865,283.77091712768475,-0.91,707.1236548206017,1205.76135,0.44566666666666666
744.954829035537,283.85637569152715,-0.178008275344478,707.2733192815729,1205.045170964463,0.44558333333333333
745.0,283.94183425536954,-0.16522400918351585,707.422983742544,1205.0,0.4455
746.0,284.0272928192119,-0.15243974302255373,707.808000758315,1204.0,0.4454166666666667
747.0,284.1127513830543,-0.13965547686159158,708.202981907294,1203.0,0.44533333333333336
748.0,284.1982099468966,-0.12687121070062943,708.5240028857178,1202.0,0.44525000000000003
749.0,284.283668510739,-0.11408694453966729,708.8369931365966,1201.0,0.44516666666666665
750.0,284.3691270745814,-0.10130267837870516,709.1510078490478,1200.0,0.44508333333333333
750.0,284.45458563842374,-0.08851841221774301,709.2539887697329,1200.0,0.445
750.1886,284.54004420226613,-0.07573414605678087,709.356969690418,1199.8114,0.4446412213740458
751.0,283.94353906221903,-0.06294987989581874,709.4599506111032,1199.0,0.4442824427480916
752.0,283.34703392217193,-0.05016561373485659,709.338027046852,1198.0,0.4439236641221374
753.0,282.7505287821249,-0.03738134757389444,709.1940121425446,1197.0,0.4435648854961832
753.6511283333336,282.1540236420778,-0.02459708141293232,709.1205195682996,1196.3488716666664,0.443206106870229
754.0,281.1270118210389,-0.011812815251970171,709.0470269940547,1196.0,0.4428473282442748
754.0,280.1,0.0009714509089919776,708.9860135737501,1196.0,0.4424885496183206
755.0,280.214123717899,0.013755717069954099,708.9250001534457,1195.0,0.44212977099236644
756.0,280.3282474357979,0.026539983230916248,708.7720852528879,1194.0,0.4417709923664122
756.412926356087,280.44237115369685,0.0393242493918784,708.9920315111927,1193.5870736439128,0.441412213740458
757.0,280.55649487159576,-0.007117167072081064,709.2119777694976,1193.0,0.44105343511450384
758.0,280.6706185894947,-0.05355858353604053,709.6779955506523,1192.0,0.4406946564885496
758.74341,280.7847423073936,-0.1,709.9284906290292,1191.25659,0.4403358778625954
759.0,280.8988660252926,-0.1178165189195759,710.178985707406,1191.0,0.43997709923664124
760.0,281.0129897431915,-0.13563303783915182,710.6599898600789,1190.0,0.439618320610687
761.0,281.12711346109046,-0.1534495567587277,711.1579935915979,1189.0,0.4392595419847328
762.0,281.24123717898937,-0.1712660756783036,711.6769805455423,1188.0,0.43890076335877864
763.0,281.3553608968883,-0.1890825945978795,712.1699992741242,1187.0,0.43854198473282446
764.0,281.46948461478723,-0.20689911351745538,712.6889560509386,1186.0,0.4381832061068702
765.0,281.5836083326862,-0.2247156324370313,712.9179968966181,1185.0,0.43782442748091605
766.0,281.6977320505851,-0.2425321513566072,713.0680120030484,1184.0,0.43746564885496186
767.0,281.81185576848407,-0.2603486702761831,713.2199920138434,1183.0,0.4371068702290076
767.887856334612,281.92597948638297,-0.278165189195759,713.293519645631,1182.112143665388,0.43674809160305345
768.0,282.04010320428193,-0.2584709909964658,713.3670472774188,1182.0,0.43638931297709926
769.0,282.1542269221809,-0.23877679279717268,713.8289740257865,1181.0,0.436030534351145
770.0,282.2683506400798,-0.2190825945978795,714.2569957397677,1180.0,0.43567175572519085
771.0,282.38247435797877,-0.19938839639858635,714.650986681739,1179.0,0.43531297709923666
772.0,282.49659807587767,-0.17969419819929316,715.0440085034033,1178.0,0.4349541984732824
772.40747,282.61072179377663,-0.16,715.2344742449689,1177.59253,0.43459541984732825
773.0,282.72484551167554,-0.211405055601562,715.4249399865342,1177.0,0.43423664122137406
774.0,282.8389692295745,-0.26281011120312403,715.4050312965666,1176.0,0.4338778625954199
775.0,282.9530929474734,-0.314215166804686,715.3830004635089,1175.0,0.43351908396946565
776.0,283.06721666537237,-0.36562022240624803,715.316022614148,1174.0,0.43316030534351146
777.0,283.1813403832713,-0.41702527800781,715.2449995255264,1173.0,0.4328015267175573
778.0,283.29546410117024,-0.46843033360937203,715.1180421697495,1172.0,0.43244274809160305
779.0,283.40958781906915,-0.519835389210934,715.1289934153898,1171.0,0.43208396946564886
779.379025322712,283.5237115369681,-0.571240444812496,715.0930065791472,1170.620974677288,0.4317251908396947
780.0,283.637835254867,-0.4722137287222187,715.0570197429046,1170.0,0.43136641221374045
780.4074166666667,283.751958972766,-0.3731870126319414,715.0285196312155,1169.5925833333333,0.43100763358778627
781.0,283.79476211954704,-0.2741602965416641,715.0000195195265,1169.0,0.4306488549618321
782.0,283.8375652663281,-0.17513358045138672,714.98300476521,1168.0,0.43029007633587785
783.0,283.8803684131092,-0.07610686436110936,714.9170141890045,1167.0,0.42993129770992367
784.0,283.92317155989025,0.022919851729167884,714.8260141127781,1166.0,0.4295725190839695
784.0183999999999,283.9659747066713,0.12194656781944524,714.7755156314763,1165.9816,0.4292137404580153
785.0,283.9565497485754,0.2209732839097226,714.7250171501746,1165.0,0.42885496183206107
785.83618,283.9471247904795,0.32,714.6715157892163,1164.16382,0.4284961832061069
786.0,283.9376998323836,0.30294117647058827,714.6180144282581,1164.0,0.4281374045801527
787.0,283.9282748742877,0.2858823529411765,714.5460298982126,1163.0,0.42777862595419847
788.0,283.9188499161918,0.2688235294117647,714.4909804299842,1162.0,0.4274198473282443
789.0,283.9094249580959,0.25176470588235295,714.4621355798703,1161.0,0.4270610687022901
790.0,283.9,0.23470588235294118,714.867533426853,1160.0,0.42670229007633587
790.0,284.14466524188305,0.21764705882352942,715.2729312738356,1160.0,0.4263435114503817
791.0,284.3893304837661,0.20058823529411765,716.017972608977,1159.0,0.4259847328244275
791.2432183333335,284.6339957256492,0.18352941176470589,716.3679963016418,1158.7567816666665,0.42562595419847327
792.0,284.01455579696903,0.16647058823529412,716.7180199943067,1158.0,0.4252671755725191
792.7522783333336,283.3951158682888,0.14941176470588236,717.0669319445119,1157.2477216666664,0.4249083969465649
793.0,283.4747921955166,0.1323529411764706,717.4158438947171,1157.0,0.4245496183206107
794.0,283.5544685227444,0.11529411764705882,717.1790705530725,1156.0,0.4241908396946565
795.0,283.63414484997224,0.09823529411764706,716.9180145099326,1155.0,0.4238320610687023
796.0,283.71382117720003,0.0811764705882353,716.6810242496725,1154.0,0.4234732824427481
797.0,283.7934975044278,0.06411764705882356,716.3870159565741,1153.0,0.4231145038167939
798.0,283.8731738316556,0.047058823529411764,716.1080758351153,1152.0,0.4227557251908397
798.90051,283.9528501588834,0.03,716.1270302614384,1151.09949,0.4223969465648855
799.0,284.03252648611124,-0.057322283479415995,716.1459846877615,1151.0,0.4220381679389313
800.0,284.112202813339,-0.144644566958832,716.1340295322321,1150.0,0.4216793893129771
801.0,284.1918791405668,-0.23196685043824797,716.1610069785233,1149.0,0.4213206106870229
802.0,284.2715554677946,-0.319289133917664,716.1730105368415,1148.0,0.42096183206106874
802.407753674037,284.35123179502244,-0.40661141739708,716.1765200497798,1147.592246325963,0.4206030534351145
803.0,284.43090812225023,-0.33225669298192,716.1800295627182,1147.0,0.4202442748091603
803.7130999999999,284.510584449478,-0.25790196856675995,716.1979995152394,1146.2869,0.41988549618320614
804.0,284.54375062577157,-0.18354724415159995,716.2159694677607,1146.0,0.4195267175572519
805.0,284.57691680206517,-0.10919251973643995,715.9870451386041,1145.0,0.4191679389312977
806.0,284.6100829783587,-0.03483779532127995,715.7610078431512,1144.0,0.41880916030534354
807.0,284.64324915465227,0.039516929093880104,715.4840398757354,1143.0,0.4184503816793893
808.0,284.6764153309459,0.1138716535090401,715.1989948509481,1142.0,0.4180916030534351
808.010551666667,284.7095815072394,0.1882263779242001,714.9550211611854,1141.989448333333,0.41773282442748094
809.0,284.67032746024944,0.2625811023393601,714.7110474714228,1141.0,0.4173740458015267
810.0,284.6310734132594,0.3369358267545201,714.2000295927445,1140.0,0.4170152671755725
811.0,284.5918193662694,0.4112905511696801,713.6850497846309,1139.0,0.41665648854961834
812.0,284.55256531927944,0.4856452755848402,713.2170196400058,1138.0,0.41629770992366416
812.30737,284.51331127228946,0.56,712.9780477162808,1137.69263,0.4159389312977099
813.0,284.4740572252994,0.22220918190719252,712.7390757925559,1137.0,0.41558015267175574
813.944173680462,284.43480317830944,-0.115581636185615,712.6200393353456,1136.055826319538,0.41522137404580156
814.0,284.39554913131946,-0.027616499836813746,712.5010028781354,1136.0,0.4148625954198473
815.0,284.3562950843294,0.060348636511987505,712.2430413338715,1135.0,0.41450381679389314
816.0,284.31704103733944,0.14831377286078873,712.012006462635,1134.0,0.41414503816793896
817.0,284.27778699034945,0.23627890920959,711.7130409803804,1133.0,0.4137862595419847
818.0,284.2385329433595,0.32424404555839126,711.4039925441899,1132.0,0.41342748091603054
819.0,284.19927889636944,0.41220918190719247,710.8820539929129,1131.0,0.41306870229007636
820.0,284.16002484937945,0.5001743182559938,710.3540214327627,1130.0,0.4127099236641222
821.0,284.1207708023895,0.588139454604795,709.7680487429512,1129.0,0.41235114503816794
822.0,284.08151675539943,0.6761045909535962,709.1810288714664,1128.0,0.41199236641221376
823.0,284.04226270840945,0.7640697273023975,708.5590551740229,1127.0,0.4116335877862596
824.0,284.00300866141947,0.8520348636511987,708.0110362518549,1126.0,0.41127480916030534
824.81067,283.96375461442943,0.94,707.7515349067298,1125.1893300000002,0.41091603053435116
825.0,283.92450056743945,0.3193013418302375,707.4920335616047,1125.0,0.410557251908397
825.494553982862,283.88524652044947,-0.301397316339525,707.222539214566,1124.505446017138,0.41019847328244274
826.0,283.8459924734595,-0.349885193464912,706.9530448675274,1124.0,0.40983969465648856
827.0,283.80673842646945,-0.398373070590299,706.4550281872234,1123.0,0.4094809160305344
828.0,283.76748437947947,-0.446860947715686,705.9490523144065,1122.0,0.40912213740458014
829.0,283.7282303324895,-0.495348824841073,705.5380215833138,1121.0,0.40876335877862596
830.0,283.68897628549945,-0.5438367019664601,705.1110377764995,1120.0,0.4084045801526718
831.0,283.64972223850947,-0.592324579091847,704.6850276363766,1119.0,0.40804580152671754
832.0,283.6104681915195,-0.6408124562172341,704.248035155289,1118.0,0.40768702290076336
833.0,283.5712141445295,-0.6893003333426211,703.7980229790643,1117.0,0.4073282442748092
834.0,283.53196009753947,-0.737788210468008,703.3060572285135,1116.0,0.406969465648855
834.262125,283.4927060505495,-0.7862760875933952,703.1840428683583,1115.737875,0.40661068702290076
834.3911,282.8416314024614,-0.8347639647187821,703.0620285082033,1115.6089,0.4062519083969466
835.0,282.83865773085705,-0.883251841844169,702.9400141480481,1115.0,0.4058931297709924
836.0,282.8356840592526,-0.9317397189695562,702.5380403093176,1114.0,0.40553435114503816
837.0,282.83271038764826,-0.9802275960949431,702.1210110627734,1113.0,0.405175572519084
837.058348872837,282.8297367160439,-1.02871547322033,701.9563657180311,1112.941651127163,0.4048167938931298
837.10004,282.8267630444395,1.17,701.7917203732889,1112.89996,0.4044580152671756
838.0,282.8237893728351,1.1906249999999998,701.6270750285465,1112.0,0.4040992366412214
839.0,282.8208157012307,1.21125,701.3469937123814,1111.0,0.4037404580152672
840.0,282.8178420296263,1.231875,700.9520364107285,1110.0,0.403381679389313
841.0,282.81486835802195,1.2525,700.4950507545294,1109.0,0.4030229007633588
842.0,282.81189468641753,1.2731249999999998,700.2010058336256,1108.0,0.4026641221374046
843.0,282.80892101481317,1.29375,699.785035816416,1107.0,0.4023053435114504
844.0,282.8059473432088,1.314375,699.3090204805386,1106.0,0.4019465648854962
845.0,282.8029736716044,1.335,698.7600519797767,1105.0,0.401587786259542
845.0,282.8,1.3556249999999999,698.5150404552131,1105.0,0.4012290076335878
846.0,283.8099072881585,1.37625,698.2700289306496,1104.0,0.4008702290076336
847.0,284.81981457631707,1.396875,697.7990427777598,1103.0,0.4005114503816794
847.5576483333334,285.8297218644756,1.4175,697.5780340143733,1102.4423516666666,0.4001526717557252
848.0,285.1624474017679,1.4381249999999999,697.3570252509867,1102.0,0.399793893129771
849.0,284.4951729390602,1.45875,696.895039554126,1101.0,0.3994351145038168
849.1889166666666,283.8278984763525,1.479375,696.7453707694166,1100.8110833333335,0.3990763358778626
849.37903,283.6445384215841,1.5,696.595701984707,1100.62097,0.39871755725190844
850.0,283.46117836681566,1.3325860625659094,696.4460331999976,1100.0,0.3983587786259542
850.0,283.2778183120472,1.1651721251318188,696.3066987517828,1100.0,0.398
850.5902000000001,283.0944582572788,0.997758187697728,696.1673643035681,1099.4098,0.3974318181818182
851.0,282.98123099674405,0.8303442502636373,696.0280298553533,1099.0,0.39686363636363636
852.0,282.86800373620923,0.6629303128295467,695.6050321292458,1098.0,0.39629545454545456
853.0,282.7547764756745,0.4955163753954559,695.1640299581389,1097.0,0.39572727272727276
854.0,282.6415492151397,0.3281024379613653,694.7220447215842,1096.0,0.3951590909090909
855.0,282.5283219546049,0.16068850052727468,694.3660293235462,1095.0,0.3945909090909091
856.0,282.41509469407015,-0.006725436906815929,694.0970576847072,1094.0,0.3940227272727273
857.0,282.3018674335354,-0.17413937434090654,694.1029970807891,1093.0,0.3934545454545455
858.0,282.1886401730006,-0.34155331177499737,694.0620284068154,1092.0,0.39288636363636364
858.5348044444446,282.0754129124658,-0.5089672492090882,694.0715105128195,1091.4651955555555,0.39231818181818184
859.0,282.14318863500176,-0.6763811866431788,694.0809926188234,1091.0,0.39175000000000004
860.0,282.21096435753776,-0.8437951240772694,693.9700411416452,1090.0,0.3911818181818182
860.224047521912,282.2787400800737,-1.01120906151136,694.0200382840669,1089.7759524780881,0.3906136363636364
861.0,282.3465158026097,-1.02060453075568,694.0700354264885,1089.0,0.3900454545454546
861.96991,282.41429152514564,-1.03,694.2695058710412,1088.03009,0.3894772727272727
862.0,282.4820672476816,-0.9702157431116946,694.468976315594,1088.0,0.3889090909090909
863.0,282.5498429702176,-0.9104314862233892,694.663980220192,1087.0,0.3883409090909091
863.4277300000002,282.6176186927535,-0.8506472293350837,694.7025198199017,1086.5722699999997,0.38777272727272727
864.0,282.36952347553273,-0.7908629724467784,694.7410594196114,1086.0,0.38720454545454547
865.0,282.12142825831194,-0.7310787155584729,695.0599425914052,1085.0,0.38663636363636367
866.0,281.87333304109114,-0.6712944586701675,695.1350661771218,1084.0,0.3860681818181818
867.0,281.62523782387035,-0.6115102017818621,695.4309369196017,1083.0,0.3855
868.0,281.37714260664956,-0.5517259448935568,695.4470804812694,1082.0,0.3849318181818182
869.0,281.12904738942876,-0.4919416880052513,695.8009233649441,1081.0,0.3843636363636364
870.0,280.88095217220797,-0.4321574311169458,695.6210184444571,1080.0,0.38379545454545455
871.0,280.6328569549872,-0.37237317422864047,695.3310544749434,1079.0,0.38322727272727275
871.824907804212,280.3847617377663,-0.312588917340335,695.2575173065593,1078.175092195788,0.38265909090909095
872.0,280.13666652054553,-0.13207113387226802,695.1839801381752,1078.0,0.3820909090909091
873.0,279.88857130332474,0.048446649595798974,694.8070673977505,1077.0,0.3815227272727273
874.0,279.64047608610394,0.22896443306386594,694.7570509134908,1076.0,0.3809545454545455
875.0,279.39238086888315,0.40948221653193295,695.0079630713868,1075.0,0.38038636363636363
875.36835,279.14428565166236,0.59,695.0374915609477,1074.63165,0.37981818181818183
876.0,278.89619043444156,0.4764410179573885,695.0670200505087,1074.0,0.37925000000000003
877.0,278.64809521722077,0.3628820359147771,694.9869766443923,1073.0,0.3786818181818182
877.0,278.4,0.24932305387216558,694.8990435720193,1073.0,0.3781136363636364
878.0,279.88147200553493,0.13576407182955413,694.8111104996464,1072.0,0.3775454545454546
879.0,281.36294401106994,0.02220508978694269,695.0669060619042,1071.0,0.37697727272727277
879.7973,282.8444160166049,-0.09135389225566881,694.993005125245,1070.2027,0.3764090909090909
880.0,282.84164001556707,-0.2049128742982802,694.9191041885857,1070.0,0.3758409090909091
881.0,282.8388640145293,-0.3184718563408917,695.1639693164426,1069.0,0.3752727272727273
882.0,282.83608801349146,-0.4320308383835031,695.4770571749576,1068.0,0.37470454545454546
883.0,282.8333120124537,-0.5455898204261146,696.0539157943368,1067.0,0.37413636363636366
883.437095720487,282.83053601141586,-0.659148802468726,696.1389779501886,1066.562904279513,0.37356818181818185
884.0,282.8277600103781,-0.766413259258908,696.2240401060404,1066.0,0.373
885.0,282.82498400934026,-0.87367771604909,696.6410437430437,1065.0,0.3724318181818182
886.0,282.8222080083025,-0.980942172839272,697.3378921218156,1064.0,0.3718636363636364
887.0,282.81943200726465,-1.088206629629454,697.5990888687024,1063.0,0.37129545454545454
888.0,282.8166560062268,-1.1954710864196358,698.3679722292817,1062.0,0.37072727272727274
889.0,282.81388000518905,-1.302735543209818,699.1179011676671,1061.0,0.37015909090909094
889.09241,282.8111040041512,-1.41,699.2594928836418,1060.90759,0.3695909090909091
890.0,282.80832800311344,-1.2415814835285872,699.4010845996163,1060.0,0.3690227272727273
891.0,282.8055520020756,-1.0731629670571745,700.0629369276107,1059.0,0.3684545454545455
892.0,282.80277600103784,-0.9047444505857619,700.6130125609237,1058.0,0.3678863636363637
892.0,282.8,-0.7363259341143492,700.9069902259391,1058.0,0.3673181818181818
893.0,283.01858383454186,-0.5679074176429365,701.2009678909545,1057.0,0.36675
894.0,283.2371676690837,-0.3994889011715239,701.7380075024872,1056.0,0.3661818181818182
895.0,283.4557515036255,-0.2310703847001112,702.3129600562297,1055.0,0.36561363636363636
895.060113502337,283.67433533816734,-0.0626518682286985,702.5509936676954,1054.9398864976629,0.36504545454545456
896.0,283.8929191727092,0.02668011979209227,702.7890272791611,1054.0,0.36447727272727276
896.0293750000001,284.11150300725103,0.11601210781288304,703.1114943904088,1053.970625,0.3639090909090909
897.0,283.4825512729531,0.2053440958336738,703.4339615016564,1053.0,0.3633409090909091
898.0,282.8535995386552,0.2946760838544646,703.984985100732,1052.0,0.3627727272727273
899.0,282.22464780435735,0.3840080718752554,704.4299842495965,1051.0,0.36220454545454545
900.0,281.59569607005943,0.4733400598960461,704.7899977932151,1050.0,0.36163636363636364
900.82294,280.9667443357615,0.5626720479168369,704.966499848225,1049.17706,0.36106818181818184
901.0,281.2253013598436,0.6520040359376277,705.1430019032349,1049.0,0.36050000000000004
902.0,281.48385838392574,0.7413360239584185,705.4709663341799,1048.0,0.3599318181818182
903.0,281.74241540800784,0.8306680119792093,705.5480081504929,1047.0,0.3593636363636364
903.1662,282.00097243208995,0.92,705.5365125875178,1046.8337999999999,0.3587954545454546
904.0,282.259529456172,0.8052941176470588,705.5250170245428,1046.0,0.3582272727272727
905.0,282.5180864802541,0.6905882352941177,705.4950020325083,1045.0,0.3576590909090909
906.0,282.7766435043362,0.5758823529411765,705.3350028043295,1044.0,0.3570909090909091
907.0,283.03520052841833,0.4611764705882353,705.0440504369454,1043.0,0.35652272727272727
908.0,283.29375755250044,0.3464705882352941,704.8489951833666,1042.0,0.35595454545454547
908.3095950000003,283.55231457658255,0.23176470588235298,704.6319903852348,1041.6904049999998,0.35538636363636367
909.0,282.2342423675858,0.11705882352941177,704.4149855871029,1041.0,0.3548181818181818
909.92083,280.9161701585891,0.0023529411764705577,704.0255469139724,1040.07917,0.35425
910.0,281.11528512824975,-0.11235294117647066,703.636108240842,1040.0,0.3536818181818182
911.0,281.3144000979103,-0.22705882352941187,703.1169939759044,1039.0,0.35311363636363635
912.0,281.51351506757095,-0.3417647058823531,702.5040769500498,1038.0,0.35254545454545455
913.0,281.7126300372316,-0.4564705882352941,702.0230162694178,1037.0,0.35197727272727275
914.0,281.91174500689215,-0.5711764705882353,701.4149941356783,1036.0,0.3514090909090909
915.0,282.1108599765528,-0.6858823529411765,700.5191320760206,1035.0,0.3508409090909091
916.0,282.3099749462134,-0.8005882352941177,699.9779609052385,1034.0,0.3502727272727273
917.0,282.509089915874,-0.9152941176470589,699.1240848884516,1033.0,0.3497045454545455
917.33173,282.7082048855346,-1.03,698.6835552435377,1032.6682700000001,0.34913636363636363
918.0,282.9073198551952,-0.16218663332532257,698.2430255986238,1032.0,0.34856818181818183
918.336695529162,283.1064348248558,0.705626733349355,697.8240815100784,1031.663304470838,0.34800000000000003
919.0,283.3055497945164,0.6618673358263721,697.4051374215329,1031.0,0.3474318181818182
920.0,283.50466476417705,0.6181079383033894,697.1259945777816,1030.0,0.3468636363636364
921.0,283.7037797338376,0.5743485407804065,696.9140466043096,1029.0,0.3462954545454546
922.0,283.90289470349825,0.5305891432574237,696.7560025960059,1028.0,0.3457272727272727
923.0,284.1020096731589,0.48682974573444093,696.5300211436365,1027.0,0.3451590909090909
924.0,284.30112464281945,0.4430703482114581,696.3430936488365,1026.0,0.3445909090909091
924.8925,284.5002396124801,0.3993109506884753,696.5490479493849,1025.1075,0.3440227272727273
925.0,282.65011980624,0.3555515531654925,696.7550022499331,1025.0,0.34345454545454546
925.0,280.8,0.31179215564250967,697.0929826171903,1025.0,0.34288636363636366
926.0,280.69493281983034,0.26803275811952687,697.4309629844473,1024.0,0.34231818181818185
927.0,280.58986563966073,0.224273360596544,697.8989590908217,1023.0,0.34175
928.0,280.48479845949106,0.18051396307356116,698.066028754465,1022.0,0.3411818181818182
929.0,280.3797312793214,0.1367545655505784,698.3220047396725,1021.0,0.3406136363636364
929.989312177337,280.2746640991517,0.0929951680275956,698.5060018808973,1020.010687822663,0.34004545454545454
930.0,280.1695969189821,-0.0977536239793033,698.6899990221222,1020.0,0.33947727272727274
930.72784,280.06452973881244,-0.2885024159862022,698.8514779650039,1019.27216,0.33890909090909094
931.0,279.99807315739645,-0.4792512079931011,699.0129569078857,1019.0,0.3383409090909091
931.97516,279.9316165759805,-0.67,699.0285000687827,1018.02484,0.3377727272727273
932.0,279.8651599945646,-0.6885355383988557,699.0440432296797,1018.0,0.3372045454545455
932.42209,279.7987034131486,-0.7070710767977114,699.1450404667414,1017.57791,0.3366363636363636
933.0,280.33327548004183,-0.7256066151965671,699.2460377038032,1017.0,0.3360681818181818
934.0,280.8678475469351,-0.7441421535954228,699.729913535741,1016.0,0.3355
935.0,281.40241961382833,-0.7626776919942785,699.7470720340216,1015.0,0.33493181818181816
936.0,281.93699168072163,-0.7812132303931342,699.9089505266702,1014.0,0.33436363636363636
937.0,282.4715637476149,-0.7997487687919899,699.8580277680808,1013.0,0.33379545454545456
937.7330333333335,283.0061358145081,-0.8182843071908456,699.7795295794749,1012.2669666666665,0.3332272727272727
938.0,282.9796084233389,-0.8368198455897012,699.7010313908689,1012.0,0.3326590909090909
939.0,282.9530810321697,-0.8553553839885569,699.6509703625067,1011.0,0.3320909090909091
