Age,CO2
14822.391,230.50690563613685
14834.75,232.4041873231957
14844.772,231.87363187172843
14857.525,237.1674385645637
14869.177,236.22123314488178
14880.662,231.85150672131329
14890.0,225.2
14892.457,234.6301423785333
14904.212,232.71528957073212
14915.908,232.35879507223092
14929.02,232.46979297537328
14953.662,232.890295544307
14976.478,233.78672581367329
14978.41,225.44
14987.256,231.65098593922204
15011.48,232.3650655244248
15012.0,224.5
15034.777,229.38083520649624
15072.534,232.99480745157686
15095.81,238.47446894840783
15101.0,227.77
15133.528,233.67160656998294
15156.516,232.8057322422929
15181.113,231.84358475209112
15218.875,234.18339813242306
15233.0,222.0
15243.443,232.26585961041698
15280.741,229.77162913978188
15320.944,231.64306095288393
15345.237,232.91652002838566
15368.56,219.05
15382.846,229.38795165189697
15410.078,228.74311624898786
15438.0,221.0
15462.934,227.2710402890986
15513.0,225.01
15541.13,221.08
15546.395,227.5305343345643
15570.0,220.9
15649.43,226.75834505097234
15704.787,226.15764340429956
15718.18,217.69
15742.0,219.4
15767.681,228.8571801594681
15781.22,215.5
15844.953,226.36468715588023
15886.0,214.0
15920.254,227.5107392974745
15936.522,227.7681909549173
15995.492,227.7224506956352
15998.978,228.4079901815647
16014.67,226.39327867419098
16033.783,228.4802221411913
16040.6,210.0
16067.0,222.92
16073.0,207.5
16083.0,228.242360124708
16114.135,226.4115117516632
16151.209,228.8625784974834
16166.707,230.1908800011438
16187.461,225.48984625503218
16208.708,231.3244742360862
16222.957,227.23631531576837
16240.564,224.48517092637948
16260.0,207.7
16260.727,222.56382460975144
16278.743,218.22122886828478
16296.958,216.84367513227136
16317.429,218.5978424508933
16337.251,216.42970768970437
16354.228,218.83094793202406
16374.888,215.2133503062316
16391.886,213.50810411665645
16410.706,216.94888538922996
16413.28,201.12
16431.323,215.7934498012063
16452.0,202.9
16458.381,221.18722610003746
16472.034,217.9380167825644
16509.932,211.94707338537606
16553.509,212.65010901966778
16590.012,212.4614276166706
16610.9,195.8
16655.879,217.15469236971649
16659.0,200.8
16689.0,210.65
16733.528,214.24939480334604
16797.545,209.52548876941438
16834.47,194.05
16869.315,209.18509194320177
16870.0,195.2
16928.831,206.9290476816134
16994.774,208.3247383426767
17091.0,197.6
17091.847,206.1012164231453
17111.0,193.9
17163.698,202.631089252931
17236.245,202.29417538469403
17246.0,193.61
17287.896,199.87573909141443
17311.873,198.65141317549399
17334.84,188.63
17360.496,194.50284337603904
17375.0,191.0
17385.299,197.02021337722056
17410.026,195.8856673685563
17434.971,194.75739808941378
17460.991,197.00049226913703
17485.291,195.4761142959414
17510.868,195.58573439908614
17534.589,196.37047527166976
17561.459,196.6236483930915
17565.0,188.5
17586.251,200.96328822867957
17612.004,199.79039289658348
17637.878,197.21020619774924
17665.057,198.3760035369042
17691.214,195.51895944996556
17717.049,193.52313905154722
17743.75,194.41145637495399
17766.25,187.61
17769.713,195.7049630706334
17797.574,191.25256339861124
17809.0,188.5
17825.432,195.20739896471937
17854.603,193.51763426245728
17855.0,188.38
17880.995,194.2606131810841
17906.18,188.37
17907.158,195.7237910053392
17935.988,192.54215704394005
17943.0,189.2
17965.825,192.6564989836098
17992.042,192.9556833468375
18024.45,191.78531136917942
18050.092,191.7267726989902
18081.597,192.64072093684447
18110.627,192.59044595252618
18139.755,188.87510819689115
18173.163,193.01145740964958
18201.792,189.64837724764448
18232.181,192.87750852438725
18239.12,188.26
18264.682,192.52153443206024
18285.0,187.0
18295.805,193.03208526365853
18324.393,191.12107228232756
18360.352,192.73157502184154
18391.159,192.2127161368506
18422.425,192.46984987600774
18457.829,191.44688100668245
18486.591,191.08794749517838
18502.2,189.01
18519.994,191.6657005045612
18541.0,188.6
18546.0,189.92
18582.943,192.57060817148658
18677.396,197.90294365325792
18747.045,195.27099266967372
18803.635,196.9746062473733
18823.88,189.39
18828.0,189.4
18835.152,192.43646889385016
18866.913,192.49917580509657
18868.0,192.3
18906.0,190.5
18921.0,188.3
18993.816,196.7099140092297
19152.786,195.08550485764974
19204.0,187.59
19282.155,195.58428202340798
19286.0,194.36
19300.4,188.37
19347.0,188.7
19442.725,195.51661846127155
19509.0,188.8
19568.151,192.95303905155185
19629.493,195.41876528996985
19652.0,190.55
19703.4,188.96
19748.0,190.0
19774.0,188.83
19791.188,197.60063929670704
19883.882,200.05515178135056
19887.0,191.14
19949.85,189.12
19978.0,192.54
19988.0,188.0
20013.0,189.89
20018.696,197.72302093582547
20023.0,182.2
20149.39,189.74
20168.0,188.2
20197.0,195.0
20213.307,194.47301770392272
20404.0,204.27
20407.601,193.99022495118814
20502.0,187.8
20536.804,197.92595404672443
20585.0,195.37
20666.489,191.76130879373025
20748.0,186.9
20828.392,196.65750201107113
20891.0,197.12
20912.0,187.25
20964.428,194.87078412905063
21011.0,186.5
21067.69,192.40117180397905
21212.702,194.05178294941018
21257.0,184.7
21345.184,191.24278170075527
21500.0,191.58
21507.0,186.1
21557.0,195.81
21562.853,189.22605259203294
21790.593,191.9571766507431
21795.0,190.53
21854.0,185.7
21913.629,194.7825043804128
21925.899999999998,184.4620277494
22008.84,185.16
22015.0,184.4
22055.594,191.38113959770786
22091.0,191.63
22190.0,192.16
22225.0,199.75
22230.886,195.27052755302162
22292.199999999997,187.2242115241
22347.600000000002,187.0216472475
22367.662,196.08122144506464
22550.100000000002,184.67921815
22555.0,194.62
22604.1,185.207494535
22611.899,197.95136319917825
22650.8,188.4866056205
22677.423,193.9685521534979
22687.0,193.59
22747.99,195.23673066044876
22749.300000000003,190.01358890950002
22827.0,189.2
22833.6,186.13368892427502
22840.574,199.99610424143108
22921.805,199.96524916088424
22938.0,191.5
22962.308,198.93638429983517
22994.0,189.397339585125
23013.8,190.53007546182502
23029.978,197.55338046178792
23107.3,190.08050149462503
23185.0,188.6041093398
23276.7,197.67188495834998
23356.0,195.97
23358.4,193.532820435975
23379.0,189.1
23445.2,186.77935625474998
23600.5,187.98535915199997
23873.8,183.12944747075
24011.0,189.0
24077.699999999997,184.6823772
24143.0,189.96
24269.8,186.726894870075
24382.0,187.07
24643.6,180.565516782075
24650.0,194.74
25163.6,180.69369987574999
25337.0,187.7
25351.1,182.66041686875002
25543.600000000002,183.37891829900002
25786.0,186.541161542
25828.0,189.76
25994.0,191.6
26016.000000000004,184.51815170625
26254.499999999996,184.57168235580002
26315.000000000004,183.7673068405
26460.7,186.0128248
26537.0,192.21
26537.1,185.5131813934
26703.699999999997,185.43660435787498
26857.8,186.43114764435
26954.9,188.08462820879998
26974.0,184.4
27042.0,187.3935686286
27084.800000000003,186.271358966325
27170.199999999997,194.928153007
27280.100000000002,190.0614572262
27441.9,191.95313370887501
27445.0,188.07
27502.800000000003,191.23379793375
27507.0,195.2
27549.7,191.5337587855875
27586.399999999998,191.95350057714998
27661.3,191.46001174245
27687.0,192.712370759625
27714.1,190.6078690615
27718.6,189.304523923175
27781.0,194.1
27815.0,201.96
27820.7,187.586392521325
27866.399999999998,190.5849616488
27885.0,189.27849064935
27927.1,188.98634898427503
27961.0,204.98
27973.2,189.286787345625
28097.3,189.95757968037498
28214.1,191.816137593
28221.0,205.91
28271.6,191.59419376510002
28369.699999999997,192.63389865615
28413.9,189.156744422
28426.9,189.6458701976
28486.0,207.48
28527.0,196.1
28577.399999999998,193.10010418009998
28626.4,192.8154242622
28724.3,193.80250764615002
28841.9,193.8897968002
28902.7,192.68758991725
28948.6,193.25940327540002
28973.0,205.54
29008.9,192.8724796734
29063.0,188.5
29150.699999999997,192.26433856792502
29205.3,188.0966829643
29238.0,194.0
29249.600000000002,192.39141674277
29323.899999999998,191.0119519104
29366.1,189.82870639425
29396.0,201.49
29410.2,189.2132558424
29609.199999999997,189.24251845
29681.2,189.77280474485
29742.8,191.28441196185
29772.0,191.1
29837.800000000003,190.9669244527
29843.0,197.51
29952.100000000002,191.375496743275
29999.0,191.5673410079
30020.0,191.7
30101.5,188.2467783878
30181.7,188.475316491
30245.0,195.36
30277.9,186.51738769949998
30312.699999999997,185.98864642130002
30400.5,184.2981804458
30407.0,193.5
30528.800000000003,182.936081584225
30712.999999999996,187.14328122450002
30775.699999999997,190.33222284570002
30881.0,196.8
31053.0,195.09
31105.2,187.999563507075
31308.0,199.6
31356.4,188.4753253155
31524.100000000002,189.94686495800002
31577.0,202.29
31700.0,199.1
31792.100000000002,193.71283854975002
31818.4,192.9276430365
31933.899999999998,192.507154839675
32026.9,193.3257604058
32079.599999999995,193.90502757875
32090.0,200.4
32147.499999999996,196.41665588339998
32150.600000000002,196.9080549903
32170.0,203.67
32307.9,192.46518778166669
32361.2,195.247244775875
32434.8,194.110429478875
32511.100000000002,194.60682974099998
32594.6,194.4295742917
32677.799999999996,195.08012700165003
32714.1,195.93861278715002
32771.0,200.2
32813.100000000006,199.302319209275
32880.9,196.70181603277499
33009.0,196.32609642975
33148.3,197.646004846875
33161.0,200.1
33297.0,208.11
33341.0,201.6
33417.5,196.89622890765
33491.399999999994,197.12526326695
33541.0,205.25
33555.3,197.79975641045
33580.0,200.9
33758.100000000006,200.03106638475
33841.00000000001,195.627148340675
33885.7,195.2662323655
33907.49999999999,194.46060405395
33913.0,203.6
33925.899999999994,194.47027317217498
33957.0,196.47191999325
33991.5,195.41091567172498
34033.0,201.53
34064.200000000004,195.93175875274997
34190.299999999996,194.8874767012333
34250.799999999996,195.7913334535
34312.8,196.266613322
34334.4,196.20185201500001
34364.0,205.3
34484.0,213.08
34556.9,199.6474818549
34602.6,199.48892963999998
34620.0,200.2924224414
34647.8,198.89171239745002
34710.6,197.16130487224999
34825.6,202.795646976
34866.799999999996,203.0917776366
34953.0,206.62
35009.0,205.3
35089.6,198.7828307793
35165.799999999996,203.60050857025
35281.7,205.3761847385
35286.0,209.93
35337.0,204.46706210535
35359.4,203.6185257355
35383.0,201.35769286432503
35445.799999999996,200.29875552115
35497.09999999999,201.06305549865002
35508.5,202.04126672700002
35530.7,201.88660042935
35567.99999999999,201.8276293501
35672.50000000001,201.81310262977502
35701.600000000006,200.5019756069
35854.6,203.28865874520002
35948.3,198.799944457875
36061.0,208.8
36086.5,204.123014498
36111.0,207.76
36173.100000000006,201.7797825328
36261.799999999996,200.09164615275
36378.0,213.0
36506.3,198.9617645275
36591.8,205.10239260525
36669.6,203.76951759
36695.0,211.3
36704.0,212.63
36712.799999999996,203.7543230524
36820.2,202.76033458287498
36883.0,212.6
36939.8,203.514345808
37023.4,206.3568576216
37033.0,213.98
37118.600000000006,210.157174784
37143.200000000004,207.34584681975
37296.5,208.25190909
37302.0,209.65639176
37338.1,206.586570978
37431.0,212.50552869749998
37461.299999999996,209.83667782650002
37471.0,209.1
37488.0,217.48
37545.0,213.6
37618.600000000006,214.29589900083332
37647.5,212.135905967
37740.0,210.8
37777.2,212.09241359079002
37895.0,214.2064208262
37949.0,209.9
37992.0,216.21
38000.3,211.213425214
38088.5,214.36039257750002
38149.0,210.6
38165.59999999999,208.335059710425
38192.399999999994,206.5229252229
38284.200000000004,207.41115700100002
38298.0,216.52
38359.2,207.99977968
38412.8,210.7947524055
38415.0,212.5
38472.9,207.2301825856
38520.0,211.09
38533.2,210.07869060075
38573.6,208.23327262075
38621.8,204.79190564040002
38670.8,204.455553872625
38679.0,210.3
38708.0,214.78
38723.399999999994,206.543994036
38812.6,206.085787558
38826.0,207.8
38874.700000000004,205.650989878
38955.6,205.98808959113333
38976.8,202.3448524395
39006.0,207.63
39053.6,204.28298891580002
39100.0,205.7
39120.50000000001,207.32358522299998
39265.7,208.685091262475
39303.200000000004,209.495641888
39319.9,209.326456305
39339.8,207.868080375675
39345.0,198.6
39364.0,214.06
39379.4,204.77737582487998
39402.9,191.53156337775
39454.4,198.138503631
39470.0,213.84
39515.399999999994,200.402973875925
39527.0,196.4
39621.0,203.03
39621.00000000001,195.70159247466665
39709.2,196.6742707386
39757.100000000006,193.581354240625
39834.0,202.11
39884.99999999999,193.873098888
39900.5,197.55250733926664
39958.0,203.78
39960.0,197.5
40042.7,192.59565555449998
40112.1,193.08131430805
40145.3,193.690311850125
40311.0,203.4
40353.09999999999,193.34610643875
40427.0,198.2
40540.299999999996,193.83589877625
40714.0,201.3
40837.0,201.4
40935.100000000006,194.84207247799998
40953.799999999996,194.48852036325
40990.0,198.9
41313.0,202.69
41620.0,201.4
41895.0,201.6
42025.0,204.64
42131.0,202.2
42342.0,201.9
42386.799999999996,199.15213332966667
42537.0,207.18
43252.0,199.9
43259.0,210.31
43500.0,209.1
43602.42499999999,193.77643018978202
43612.0,201.7
43762.5,196.820021533025
43786.0,214.57
43879.0,205.0
44172.98560000001,199.2638780677422
44228.0,216.83
44239.0,210.0
44363.195199999995,188.6198931670105
44383.0,215.54
44439.0,214.0
44516.0,219.62
44611.200000000004,204.39145432805
44700.0,216.2
44831.0,221.0
44878.09333333334,199.97729629857014
45010.0,214.6
45120.0,217.56
45158.149099999995,212.4053031505864
45222.0,215.7
45223.0,219.39
45230.0,210.420411235125
45313.0,218.62
45436.0,217.23
45466.0,210.6
45605.57399999999,209.09512138802032
45654.0,211.58
45839.0,206.6
45872.0,206.99
45902.5179,211.96055472799657
46002.0,209.25
46322.700000000004,213.80675418472498
46419.2384,217.5703443366966
46448.0,205.61
46511.0,203.1
46564.5,210.13659900649998
46600.1446,207.42549687705542
46740.0,204.28
46782.9,210.3084491365
46935.0,200.0
46984.134975,206.77969645820593
47170.191699999996,199.65714105163704
47175.0,199.1
47228.0,205.36
47330.299999999996,203.17129553816667
47336.0,189.3
47402.0,205.51
47565.49607500002,205.29663960346429
47868.5923,200.27518902506057
47916.0,202.1
47973.0,201.79
48051.700000000004,198.0225677735
48332.00344705882,199.11577167355696
48388.0,211.47
48488.0,206.9
48495.0,207.15
48511.239899999986,193.5907154340149
48697.0,212.35
48720.299999999996,198.39664280699998
48854.0,188.4
49015.69412,199.4091172089488
49092.0,213.91
49104.0,206.9
49331.59375,202.36322819891456
49690.0,210.1
49712.0,216.76
49736.83706666667,200.28839159154657
50107.491799999974,202.7999369155279
50325.0,215.07
50357.0,212.3
50585.66933333334,205.89485852332405
50636.0,218.12
50663.0,215.7
50850.0,221.08
50928.0,214.3
50951.36784999998,205.32865881359385
51339.0,216.69
51367.0,218.0
51390.1223,210.443352460759
51599.74805,210.71331989323738
51633.0,217.93
51731.81450000001,213.7931806160555
51941.0,218.83
52089.30240000001,217.99937405737356
52259.0,219.08
52364.1816,218.1854167443617
52382.0,190.4
52423.0,215.7
52440.5987,215.9146188892109
52618.0,216.9
52785.98055,220.4289677893804
52923.0,212.28
52933.5297,219.0064334629168
53132.090200000006,218.4133767171881
53470.0,213.25
53511.37679999999,212.74650754091184
53612.873250000004,214.46398055863634
53630.0,211.7
53801.42975,211.89130121561072
54161.415799999995,208.68085212832077
54177.0,205.57
54250.0,210.8
54381.655249999996,209.42191842775998
54486.0,212.48
54526.654350000004,209.6887435935284
54899.74209999999,209.46570805759598
55053.0,208.0
55202.467,203.35487758301343
55288.23150000001,205.04913441856604
55339.0,215.94
55744.54425,205.37224115692044
55927.0,211.5
55939.12795,203.69959245916777
56068.0,215.25
56090.677500000005,208.19401161762693
56474.44069999999,210.73515195107294
56779.264800000004,217.75109321276113
56833.0,218.27
56867.797500000015,214.24316362982537
57049.0,223.09
57088.0,221.7
57230.18949999999,219.03554929831557
57477.0,218.2
57513.805,218.40884082584708
57591.0375,225.73134591592168
57657.0,210.4
57883.6735,218.44237754681717
58016.0,222.69
58147.07215,221.59262927822675
58276.30450000001,226.80312069746438
58421.0,224.99
58588.15085,223.41245330991646
58845.918600000005,221.8391329078553
58891.0,220.4
58911.2315,223.9076149787928
59072.0,220.11
59225.7623,216.66068075629482
59474.0,215.0
59489.2894,212.87091028761074
59622.572,217.25313232793502
59746.0,224.21
59902.7022,213.77895408048403
59955.0,214.9
59976.0,217.96
60114.83655,207.954258455404
60269.97890000001,210.56770709704924
60431.0,212.5
60459.0,218.85
60599.37125,210.90340290966515
60931.72075,206.3768851547348
61239.0,204.6
61374.0,210.28
61534.00026666666,202.5567478249938
61763.360000000015,202.7086782342372
61946.52950000001,200.14813320360096
62102.0,212.26
62480.864250000006,197.40343593339372
62742.782999999996,197.24236643525396
62751.0,197.4
62859.0,195.3
62924.50385,199.7280299125443
62986.0,204.65
63205.0,203.6
63379.86706666667,203.69546669849038
63429.0,206.76
63590.160350000006,201.67027938028278
63750.75000000001,199.17080568979725
64048.0,204.06
64253.2025,208.9757824141881
64446.383,198.17360428453378
64619.76000000001,200.59108353507256
64939.0,191.4
65145.077000000005,204.3859977224767
65444.0,208.22
65711.58275,207.20522458616006
65813.0,207.08
65939.0,194.9
66072.67775,201.14189964947187
66204.0,217.67
66505.71175,203.758804582249
66644.0,211.79
66683.0,219.64
66755.0,222.4
66861.0,223.63
66940.93824999999,200.17043811242027
67014.0,220.43
67377.70236000001,203.42547248921588
67818.0,244.03
67819.516,205.42035908699594
67944.0,240.28
68071.0,246.47
68197.0,247.22
68224.6768,211.2583877926514
68435.0,249.96
68460.0,248.32
68571.0,238.7
68685.0,238.61
68724.32905000001,215.55081317503786
68755.0,238.78
68834.0,238.84
68929.0,231.99
69122.78800000002,220.32661122546068
69149.0,237.98
69527.0,237.26
69628.02124999998,225.17215906542418
69700.0,233.74
69983.4298,235.01577011604033
70048.0,234.85
70262.0,234.35
70356.30315,237.5634446299485
70768.48400000001,239.45635365708617
71049.0,227.3
71101.0,237.17
71158.0,236.62
71167.03099999997,232.79086554237838
71597.51175000002,232.33476105332247
71622.0,240.58
72060.67250000002,230.89095840633553
72240.0,246.81
72598.0,244.19
72647.13,232.73507960739272
72783.0,246.3
72937.0,236.93
73062.97700000001,231.3339802376306
73079.0,242.8
73209.0,241.26
73227.0,229.1
73251.0,237.79
73346.3015,241.2403946279206
73542.0,240.63
73653.0,235.11
73768.94999999998,243.27000593612678
73944.0,231.11
74174.70675,249.52367746086176
74182.0,228.82
74440.0,223.79
74463.49124999998,249.93957236494836
74852.25800000002,239.34140543854346
74858.0,230.49
75250.47224999998,238.01317290414426
75343.0,228.85
75621.0,226.25
75627.74025000002,231.68344444807624
75975.0,229.45
76177.55074999998,224.91795384960736
76651.0,229.56
76657.9955,226.64717080896844
77112.03624999998,224.1427524434798
77150.0,217.1
77513.0,232.82
77597.076,227.2993454606292
77721.0,240.83
78106.07374999998,229.25533496544978
78183.0,221.7
78624.96750000001,234.74268285165846
78795.0,235.51
79167.32524999997,230.60058478694174
79628.0,238.65
79633.10300000002,233.92301778529907
80279.65474999997,230.32953997112173
80515.0,240.08
80614.0,230.9
80708.0,233.0
80935.75725000001,234.13416436720672
81395.63499999998,238.88896579028287
81937.84945000001,240.87295493897983
82248.0,250.22
82417.0,241.1
82453.38799999998,246.32246412221588
82539.0,246.47
82607.0,244.08
83053.92850000001,247.1003682352176
83333.0,236.4
83354.0,250.7
83454.16599999997,250.78745315401204
83669.0,248.75
83766.0,237.44
83855.63020000001,243.16072770547603
84016.0,228.0
84410.47574999997,238.42310352799862
84815.3542,234.68610329976863
84855.0,240.19
84996.0,240.36
85020.0,214.2
85297.46849999997,228.7630419503089
85301.0,233.84
85740.0,241.73
85886.2482,223.37741662402166
85902.0,220.23
86181.0,217.0
86295.0,225.72
86428.24000000002,221.05561058442584
86666.0,228.99
86932.0,229.26
87009.05999999998,223.62974404078184
87110.0,218.37
87389.0,222.25
87604.07700000002,217.8009629500103
87917.0,208.0
88185.89519999998,223.98941409211108
88756.89825000001,227.3783735355835
89196.80249999999,228.87834564758057
89830.198,229.73738145870655
90266.0,236.19
90357.0,224.2
90409.78559999999,231.55865048827815
90534.0,235.65
90953.0,242.07
90981.48,231.12075636405777
91249.0,228.3
91482.8575,233.74184029367558
92314.68925000002,232.45568865935815
93256.91205000001,235.1600042216258
93695.66525,238.20709532731436
94353.0,232.0
94423.74749999998,242.40636016295775
95093.08725000001,242.91411717720837
95826.47799999999,246.19646528867355
96375.58950000002,245.7647295013877
97143.55225,242.35406601147713
97827.07825000002,239.85849997327506
98530.23119999998,243.17988778616598
99285.16050000003,242.98971287919505
99849.0,225.8
100002.95249999998,245.62557787811392
100485.888,247.872113110669
100837.0,230.8
101471.71075000003,244.762424566832
101749.0,236.9
102347.74550000002,240.0715355271941
103346.58149999999,237.07327561500702
103465.0,228.1
103960.89700000003,240.68407213384208
104704.0,236.9
104735.0,238.88
105073.65425,247.76162928794554
105368.0,242.36
105636.0,230.6
106005.0,248.78
106013.18050000003,251.62137763879727
106565.0,257.58
106780.98533333326,262.744389495218
107069.0,241.4
107181.0,244.83
107579.0,238.2
107820.0,240.34
107895.17275000003,241.64050891998417
108153.0,245.6
108754.98099999996,239.77637732837954
109315.0,236.43
109776.60129999997,245.20780479323213
109804.0,251.2
110033.0,244.44
110584.84349999996,251.747155802463
110672.0,244.13
111366.0,246.69
111818.08774999998,253.98555790883114
111862.0,256.7
112678.0,257.93
112685.63134999997,263.94531662523076
113262.0,266.3
113323.0,256.79
113400.73424999995,268.69515004515955
113644.0,263.12
113835.0,264.75
114096.0,261.4
114193.4963,276.1489598508511
114404.0,260.58
114601.0,274.5
114955.0,267.9
115118.0,273.2
115491.0,275.07
116087.0,276.96
116501.0,262.5
116552.0,273.16
117043.0,273.63
117750.0,267.6
117814.0,274.03
118263.0,274.98
118649.0,273.7
119672.0,271.9
119798.0,267.74
120238.0,274.59
120382.0,265.2
120674.0,268.73
121017.0,277.6
121082.0,276.82
121910.0,279.48
122320.0,276.61
122344.0,272.1
122548.0,278.25
122725.0,279.0
123070.0,276.4
123385.0,279.16
123965.0,274.6
124213.0,268.7
124257.0,266.6
124346.0,275.87
124785.0,281.54
124789.0,266.3
125081.0,279.7
125187.0,275.52
125222.7,277.64
125262.0,273.0
125434.0,277.1
125598.0,276.81
125633.4,275.61
125633.4,278.5
125858.8,271.68
126058.2,272.59
126231.0,275.15
126347.0,273.7
126484.0,273.47
126598.0,267.1
126823.0,273.02
126855.6,267.19
126886.0,262.5
127119.0,274.93
127132.0,262.6
127225.2,271.56
127429.0,275.78
127594.6,274.81
127595.0,276.88
127622.0,275.3
127772.5,277.27
127907.0,275.6
127933.7,287.48
128107.0,276.03
128268.0,290.23
128268.0,280.72
128344.0,274.0
128372.0,287.1
128553.0,285.76
128584.6,290.49
128609.0,286.8
128866.0,282.6
128919.0,271.08
128919.7,269.37
129095.0,268.44
129146.0,264.1
129272.9,264.77
129340.0,263.4
129446.0,262.02
129624.0,260.61
129627.5,263.41
129652.0,257.9
129736.0,259.0
130008.3,261.69
130236.1,256.15
130369.0,251.84
130678.0,250.59
130829.0,250.84
131153.0,243.17
131309.0,241.13
131329.0,245.0
131455.0,240.4
131621.2,237.9
131728.0,228.9
131851.0,232.28
132267.3,231.29
132492.0,223.5
132598.0,228.0
132813.0,224.63
132953.9,225.26
133069.0,223.9
133105.0,220.3
133238.4,221.53
133427.0,210.6
133661.0,222.74
133980.6,210.48
134123.0,208.9
134287.0,203.7
134390.0,212.43
134804.6,205.67
134960.0,204.5
135114.0,200.4
135207.0,198.0
135294.9,204.27
135603.0,198.0
135791.4,199.63
135791.4,199.03
135883.0,201.7
136011.0,200.7
136251.0,202.4
136567.0,195.8
136655.0,201.1
136802.5,193.45
137293.0,194.3
137498.0,199.18
137633.0,193.4
137817.3,196.78
137982.0,194.2
138185.0,190.2
138462.0,198.55
138872.2,191.09
139275.0,192.3
139426.0,192.75
139617.0,196.5
139966.3,186.38
140513.8,184.07
140899.0,195.6
140960.0,196.4
141658.0,196.51
141740.2,193.07
142058.0,190.4
142758.0,194.59
143818.0,196.02
144907.0,193.59
145363.0,196.9
146954.0,195.81
148111.0,201.78
148831.0,203.0
149174.0,202.51
149803.0,191.9
149921.0,188.9
150137.0,202.35
150635.7,200.6
151179.2,202.96
151423.0,200.6
151703.4,197.17
152324.0,198.78
153346.0,196.3
154480.0,189.0
154543.0,189.38
155395.0,185.5
155813.0,187.5
159562.0,204.3
159943.0,196.5
161679.0,191.6
162228.0,190.1
163024.0,186.7
163698.0,183.8
164439.0,196.6
167183.0,197.8
169492.0,197.7
171351.0,196.0
172434.0,190.3
173135.0,189.4
173394.0,190.1
175306.0,207.7
177139.0,213.2
178179.0,217.7
179117.0,198.1
180068.0,199.7
182046.0,203.4
184685.0,210.7
186697.0,231.3
188436.0,231.4
189076.0,220.3
190352.0,218.0
192910.0,226.5
193481.0,220.0
195017.0,226.4
195673.0,241.2
196179.0,242.6
198972.0,250.9
199918.0,239.1
201163.0,247.6
202413.0,244.4
202874.0,231.9
203317.0,232.2
203837.0,228.6
204480.0,226.3
204908.0,229.4
205362.0,231.4
205952.0,238.1
206144.0,237.2
206810.0,230.0
207120.0,240.5
207544.0,242.2
208064.0,244.6
208254.0,243.9
208803.0,247.2
208995.0,252.0
209432.0,246.9
209817.0,239.5
210154.0,257.4
210813.0,243.4
211858.0,251.2
212716.0,241.4
213270.0,240.3
213536.0,242.6
213984.0,247.5
214459.0,251.7
214794.0,251.1
215382.0,245.3
216352.0,240.5
218361.0,214.1
219116.0,216.1
220058.0,207.1
220739.0,208.8
222030.0,205.6
224269.0,203.3
224923.0,215.7
225909.0,235.5
226711.0,234.5
227027.0,233.1
227776.0,224.5
229423.0,232.4
230422.0,233.9
231066.0,241.6
234817.0,245.2
235480.0,252.1
236114.0,241.4
236734.0,247.4
237294.0,243.1
237868.0,239.1
238558.0,245.6
239013.0,245.8
239477.0,247.4
239973.0,252.8
240945.0,259.7
241366.0,263.2
242007.0,279.0
242346.0,280.2
243071.0,263.7
243429.0,252.3
243856.0,249.9
244347.0,236.7
244864.0,230.4
245441.0,219.4
247681.0,214.7
250133.0,200.2
251005.0,213.9
251864.0,195.4
252739.0,196.7
253636.0,195.4
255498.0,199.0
256309.0,201.9
257100.0,204.0
258661.0,203.9
260353.0,209.6
260916.0,205.7
262092.0,208.9
262930.0,214.6
264509.0,228.1
265653.0,199.9
266326.0,211.7
267442.0,188.7
268181.0,187.2
269154.0,194.2
270222.0,198.8
271256.0,184.7
272311.0,190.4
273310.0,193.9
274321.0,194.1
275350.0,198.4
276326.0,193.2
277361.0,202.2
278350.0,204.5
279320.0,211.0
280269.0,215.3
281758.0,223.7
283785.0,231.3
285380.0,228.0
286128.0,226.4
287036.0,231.4
287538.0,230.4
288233.0,231.0
290153.0,234.9
290730.0,220.4
291367.0,217.1
292405.0,207.6
293057.0,206.0
293779.0,206.7
294568.0,212.7
295930.0,213.1
297921.0,217.1
298741.0,224.4
299621.0,231.0
300472.0,236.1
301402.0,239.0
302280.0,236.0
303226.0,240.2
304232.0,240.7
304901.0,250.2
305655.0,248.6
306547.0,244.8
307495.0,225.8
308744.0,227.8
309389.0,226.2
310168.0,233.2
311013.0,237.8
311868.0,239.0
312676.0,241.9
313414.0,251.6
314144.0,256.7
314867.0,257.1
315572.0,246.8
316200.0,272.6
316897.0,251.6
317734.0,245.2
318559.0,233.4
319480.0,255.8
320358.0,249.2
322015.0,257.2
322767.0,260.4
323526.0,260.3
324280.0,260.5
324971.0,266.2
325720.0,264.0
326321.0,266.1
326972.0,270.1
327590.0,271.9
328221.0,275.1
329475.0,265.0
330208.0,271.7
330740.0,272.6
331438.0,273.1
331944.0,282.4
332285.0,289.1
332462.0,288.4
332919.0,298.6
333380.0,278.1
333890.0,285.8
334261.0,278.6
334748.0,270.5
335287.0,255.7
335918.0,241.9
336725.0,239.6
337391.0,234.2
339298.0,250.1
340456.0,200.7
341802.0,205.2
343282.0,204.8
344446.0,211.9
345980.0,220.3
348298.0,221.1
349688.0,216.2
350925.0,209.4
352275.0,209.2
355302.0,193.0
356898.0,186.1
358712.0,185.8
360957.0,201.2
363385.0,206.3
366235.0,201.9
367856.0,199.9
369446.0,214.7
371090.0,224.6
372646.0,229.6
376568.0,227.0
378096.0,240.0
379696.0,239.1
381132.0,246.8
